simulation,total_profit,total_losses,net_value,defaults,increases_granted,customer_id,risk_category
35,80.0,0.0,80.0,0,2,25642,Prime
36,0.0,0.0,0.0,0,0,25642,Prime
37,160.0,0.0,160.0,0,4,25642,Prime
38,120.0,0.0,120.0,0,3,25642,Prime
39,160.0,0.0,160.0,0,4,25642,Prime
40,120.0,0.0,120.0,0,3,25642,Prime
41,120.0,0.0,120.0,0,3,25642,Prime
42,0.0,0.0,0.0,0,0,25642,Prime
43,120.0,0.0,120.0,0,3,25642,Prime
44,80.0,0.0,80.0,0,2,25642,Prime
45,80.0,0.0,80.0,0,2,25642,Prime
46,40.0,1347.5,-1307.5,1,2,25642,Prime
47,40.0,0.0,40.0,0,1,25642,Prime
48,80.0,0.0,80.0,0,2,25642,Prime
49,120.0,0.0,120.0,0,3,25642,Prime
50,40.0,0.0,40.0,0,1,25642,Prime
51,40.0,0.0,40.0,0,1,25642,Prime
52,160.0,0.0,160.0,0,4,25642,Prime
53,80.0,0.0,80.0,0,2,25642,Prime
54,120.0,0.0,120.0,0,3,25642,Prime
55,80.0,0.0,80.0,0,2,25642,Prime
56,120.0,0.0,120.0,0,3,25642,Prime
57,160.0,0.0,160.0,0,4,25642,Prime
58,120.0,0.0,120.0,0,3,25642,Prime
59,80.0,0.0,80.0,0,2,25642,Prime
60,160.0,0.0,160.0,0,4,25642,Prime
61,120.0,0.0,120.0,0,3,25642,Prime
62,80.0,0.0,80.0,0,2,25642,Prime
63,160.0,0.0,160.0,0,4,25642,Prime
64,120.0,0.0,120.0,0,3,25642,Prime
65,120.0,0.0,120.0,0,3,25642,Prime
66,40.0,0.0,40.0,0,1,25642,Prime
67,0.0,1347.5,-1347.5,1,1,25642,Prime
68,80.0,1347.5,-1267.5,1,3,25642,Prime
69,80.0,0.0,80.0,0,2,25642,Prime
70,80.0,0.0,80.0,0,2,25642,Prime
71,40.0,0.0,40.0,0,1,25642,Prime
72,160.0,0.0,160.0,0,4,25642,Prime
73,40.0,0.0,40.0,0,1,25642,Prime
74,120.0,0.0,120.0,0,3,25642,Prime
75,40.0,0.0,40.0,0,1,25642,Prime
76,40.0,0.0,40.0,0,1,25642,Prime
77,160.0,0.0,160.0,0,4,25642,Prime
78,40.0,0.0,40.0,0,1,25642,Prime
79,40.0,0.0,40.0,0,1,25642,Prime
80,40.0,0.0,40.0,0,1,25642,Prime
81,80.0,0.0,80.0,0,2,25642,Prime
82,120.0,0.0,120.0,0,3,25642,Prime
83,40.0,0.0,40.0,0,1,25642,Prime
84,120.0,0.0,120.0,0,3,25642,Prime
85,0.0,0.0,0.0,0,0,25642,Prime
86,80.0,0.0,80.0,0,2,25642,Prime
87,80.0,0.0,80.0,0,2,25642,Prime
88,80.0,1347.5,-1267.5,1,3,25642,Prime
89,80.0,1347.5,-1267.5,1,3,25642,Prime
90,80.0,0.0,80.0,0,2,25642,Prime
91,80.0,0.0,80.0,0,2,25642,Prime
92,120.0,0.0,120.0,0,3,25642,Prime
93,120.0,0.0,120.0,0,3,25642,Prime
94,120.0,0.0,120.0,0,3,25642,Prime
95,160.0,0.0,160.0,0,4,25642,Prime
96,80.0,1347.5,-1267.5,1,3,25642,Prime
97,120.0,0.0,120.0,0,3,25642,Prime
98,120.0,0.0,120.0,0,3,25642,Prime
99,80.0,0.0,80.0,0,2,25642,Prime
0,40.0,0.0,40.0,0,1,28104,Prime
1,80.0,1032.0,-952.0,1,3,28104,Prime
2,80.0,0.0,80.0,0,2,28104,Prime
3,80.0,0.0,80.0,0,2,28104,Prime
4,40.0,0.0,40.0,0,1,28104,Prime
5,160.0,0.0,160.0,0,4,28104,Prime
6,80.0,0.0,80.0,0,2,28104,Prime
7,80.0,0.0,80.0,0,2,28104,Prime
8,80.0,0.0,80.0,0,2,28104,Prime
9,80.0,0.0,80.0,0,2,28104,Prime
10,80.0,0.0,80.0,0,2,28104,Prime
11,80.0,0.0,80.0,0,2,28104,Prime
12,80.0,0.0,80.0,0,2,28104,Prime
13,0.0,0.0,0.0,0,0,28104,Prime
14,120.0,0.0,120.0,0,3,28104,Prime
15,120.0,0.0,120.0,0,3,28104,Prime
16,40.0,0.0,40.0,0,1,28104,Prime
17,80.0,0.0,80.0,0,2,28104,Prime
18,80.0,0.0,80.0,0,2,28104,Prime
19,120.0,0.0,120.0,0,3,28104,Prime
20,120.0,0.0,120.0,0,3,28104,Prime
21,40.0,0.0,40.0,0,1,28104,Prime
22,80.0,0.0,80.0,0,2,28104,Prime
23,40.0,0.0,40.0,0,1,28104,Prime
24,80.0,0.0,80.0,0,2,28104,Prime
25,40.0,0.0,40.0,0,1,28104,Prime
26,40.0,0.0,40.0,0,1,28104,Prime
27,40.0,0.0,40.0,0,1,28104,Prime
28,80.0,0.0,80.0,0,2,28104,Prime
29,120.0,0.0,120.0,0,3,28104,Prime
30,80.0,0.0,80.0,0,2,28104,Prime
31,80.0,0.0,80.0,0,2,28104,Prime
32,80.0,1032.0,-952.0,1,3,28104,Prime
33,160.0,0.0,160.0,0,4,28104,Prime
34,120.0,0.0,120.0,0,3,28104,Prime
35,80.0,0.0,80.0,0,2,28104,Prime
36,40.0,0.0,40.0,0,1,28104,Prime
37,120.0,0.0,120.0,0,3,28104,Prime
38,120.0,0.0,120.0,0,3,28104,Prime
39,160.0,0.0,160.0,0,4,28104,Prime
40,40.0,0.0,40.0,0,1,28104,Prime
41,120.0,0.0,120.0,0,3,28104,Prime
42,80.0,1032.0,-952.0,1,3,28104,Prime
43,80.0,0.0,80.0,0,2,28104,Prime
44,120.0,0.0,120.0,0,3,28104,Prime
45,120.0,0.0,120.0,0,3,28104,Prime
46,80.0,1032.0,-952.0,1,3,28104,Prime
47,80.0,0.0,80.0,0,2,28104,Prime
48,80.0,0.0,80.0,0,2,28104,Prime
49,120.0,0.0,120.0,0,3,28104,Prime
50,80.0,0.0,80.0,0,2,28104,Prime
51,40.0,0.0,40.0,0,1,28104,Prime
52,120.0,0.0,120.0,0,3,28104,Prime
53,40.0,0.0,40.0,0,1,28104,Prime
54,120.0,0.0,120.0,0,3,28104,Prime
55,80.0,0.0,80.0,0,2,28104,Prime
56,120.0,0.0,120.0,0,3,28104,Prime
57,120.0,0.0,120.0,0,3,28104,Prime
58,120.0,0.0,120.0,0,3,28104,Prime
59,40.0,0.0,40.0,0,1,28104,Prime
60,80.0,0.0,80.0,0,2,28104,Prime
61,160.0,0.0,160.0,0,4,28104,Prime
62,40.0,0.0,40.0,0,1,28104,Prime
63,120.0,0.0,120.0,0,3,28104,Prime
64,80.0,0.0,80.0,0,2,28104,Prime
65,80.0,0.0,80.0,0,2,28104,Prime
66,80.0,0.0,80.0,0,2,28104,Prime
67,40.0,0.0,40.0,0,1,28104,Prime
68,120.0,0.0,120.0,0,3,28104,Prime
69,120.0,0.0,120.0,0,3,28104,Prime
70,120.0,0.0,120.0,0,3,28104,Prime
71,80.0,0.0,80.0,0,2,28104,Prime
72,40.0,0.0,40.0,0,1,28104,Prime
73,120.0,0.0,120.0,0,3,28104,Prime
74,80.0,0.0,80.0,0,2,28104,Prime
75,40.0,0.0,40.0,0,1,28104,Prime
76,80.0,0.0,80.0,0,2,28104,Prime
77,120.0,0.0,120.0,0,3,28104,Prime
78,80.0,0.0,80.0,0,2,28104,Prime
79,80.0,1032.0,-952.0,1,3,28104,Prime
80,120.0,0.0,120.0,0,3,28104,Prime
81,120.0,1032.0,-912.0,1,4,28104,Prime
82,40.0,0.0,40.0,0,1,28104,Prime
83,120.0,0.0,120.0,0,3,28104,Prime
84,80.0,0.0,80.0,0,2,28104,Prime
85,80.0,0.0,80.0,0,2,28104,Prime
86,80.0,0.0,80.0,0,2,28104,Prime
87,120.0,0.0,120.0,0,3,28104,Prime
88,120.0,0.0,120.0,0,3,28104,Prime
89,80.0,0.0,80.0,0,2,28104,Prime
90,80.0,0.0,80.0,0,2,28104,Prime
91,40.0,0.0,40.0,0,1,28104,Prime
92,80.0,0.0,80.0,0,2,28104,Prime
93,80.0,1032.0,-952.0,1,3,28104,Prime
94,80.0,0.0,80.0,0,2,28104,Prime
95,0.0,1032.0,-1032.0,1,1,28104,Prime
96,120.0,0.0,120.0,0,3,28104,Prime
97,120.0,0.0,120.0,0,3,28104,Prime
98,40.0,0.0,40.0,0,1,28104,Prime
99,80.0,0.0,80.0,0,2,28104,Prime
0,40.0,0.0,40.0,0,1,28641,Prime
1,40.0,0.0,40.0,0,1,28641,Prime
2,80.0,0.0,80.0,0,2,28641,Prime
3,120.0,0.0,120.0,0,3,28641,Prime
4,40.0,0.0,40.0,0,1,28641,Prime
5,120.0,0.0,120.0,0,3,28641,Prime
6,40.0,0.0,40.0,0,1,28641,Prime
7,120.0,0.0,120.0,0,3,28641,Prime
8,40.0,0.0,40.0,0,1,28641,Prime
9,160.0,0.0,160.0,0,4,28641,Prime
10,40.0,0.0,40.0,0,1,28641,Prime
11,120.0,0.0,120.0,0,3,28641,Prime
12,40.0,0.0,40.0,0,1,28641,Prime
13,40.0,0.0,40.0,0,1,28641,Prime
14,120.0,0.0,120.0,0,3,28641,Prime
15,40.0,0.0,40.0,0,1,28641,Prime
16,80.0,0.0,80.0,0,2,28641,Prime
17,0.0,0.0,0.0,0,0,28641,Prime
18,40.0,0.0,40.0,0,1,28641,Prime
19,120.0,0.0,120.0,0,3,28641,Prime
20,120.0,0.0,120.0,0,3,28641,Prime
21,120.0,0.0,120.0,0,3,28641,Prime
22,80.0,0.0,80.0,0,2,28641,Prime
23,120.0,0.0,120.0,0,3,28641,Prime
24,80.0,0.0,80.0,0,2,28641,Prime
25,40.0,0.0,40.0,0,1,28641,Prime
26,80.0,0.0,80.0,0,2,28641,Prime
27,80.0,0.0,80.0,0,2,28641,Prime
28,80.0,0.0,80.0,0,2,28641,Prime
29,40.0,0.0,40.0,0,1,28641,Prime
30,80.0,0.0,80.0,0,2,28641,Prime
31,120.0,0.0,120.0,0,3,28641,Prime
32,120.0,0.0,120.0,0,3,28641,Prime
33,120.0,0.0,120.0,0,3,28641,Prime
34,80.0,1550.0,-1470.0,1,3,28641,Prime
35,120.0,0.0,120.0,0,3,28641,Prime
36,120.0,0.0,120.0,0,3,28641,Prime
37,120.0,0.0,120.0,0,3,28641,Prime
38,40.0,0.0,40.0,0,1,28641,Prime
39,120.0,0.0,120.0,0,3,28641,Prime
40,120.0,0.0,120.0,0,3,28641,Prime
41,40.0,0.0,40.0,0,1,28641,Prime
42,80.0,0.0,80.0,0,2,28641,Prime
43,40.0,0.0,40.0,0,1,28641,Prime
44,120.0,0.0,120.0,0,3,28641,Prime
45,120.0,0.0,120.0,0,3,28641,Prime
46,120.0,0.0,120.0,0,3,28641,Prime
47,40.0,1550.0,-1510.0,1,2,28641,Prime
48,120.0,0.0,120.0,0,3,28641,Prime
49,80.0,0.0,80.0,0,2,28641,Prime
50,80.0,0.0,80.0,0,2,28641,Prime
51,80.0,0.0,80.0,0,2,28641,Prime
52,40.0,0.0,40.0,0,1,28641,Prime
53,120.0,0.0,120.0,0,3,28641,Prime
54,120.0,0.0,120.0,0,3,28641,Prime
55,160.0,0.0,160.0,0,4,28641,Prime
56,40.0,0.0,40.0,0,1,28641,Prime
57,80.0,1550.0,-1470.0,1,3,28641,Prime
58,160.0,0.0,160.0,0,4,28641,Prime
59,80.0,0.0,80.0,0,2,28641,Prime
60,40.0,0.0,40.0,0,1,28641,Prime
61,120.0,0.0,120.0,0,3,28641,Prime
62,120.0,0.0,120.0,0,3,28641,Prime
63,40.0,0.0,40.0,0,1,28641,Prime
64,40.0,1550.0,-1510.0,1,2,28641,Prime
65,120.0,0.0,120.0,0,3,28641,Prime
66,40.0,0.0,40.0,0,1,28641,Prime
67,80.0,0.0,80.0,0,2,28641,Prime
68,80.0,0.0,80.0,0,2,28641,Prime
69,40.0,0.0,40.0,0,1,28641,Prime
70,120.0,0.0,120.0,0,3,28641,Prime
71,120.0,0.0,120.0,0,3,28641,Prime
72,80.0,0.0,80.0,0,2,28641,Prime
73,120.0,0.0,120.0,0,3,28641,Prime
74,160.0,0.0,160.0,0,4,28641,Prime
75,120.0,0.0,120.0,0,3,28641,Prime
76,40.0,0.0,40.0,0,1,28641,Prime
77,80.0,1550.0,-1470.0,1,3,28641,Prime
78,80.0,0.0,80.0,0,2,28641,Prime
79,80.0,0.0,80.0,0,2,28641,Prime
80,80.0,0.0,80.0,0,2,28641,Prime
81,120.0,0.0,120.0,0,3,28641,Prime
82,120.0,0.0,120.0,0,3,28641,Prime
83,40.0,0.0,40.0,0,1,28641,Prime
84,120.0,0.0,120.0,0,3,28641,Prime
85,80.0,0.0,80.0,0,2,28641,Prime
86,80.0,0.0,80.0,0,2,28641,Prime
87,80.0,0.0,80.0,0,2,28641,Prime
88,80.0,0.0,80.0,0,2,28641,Prime
89,80.0,0.0,80.0,0,2,28641,Prime
90,40.0,0.0,40.0,0,1,28641,Prime
91,120.0,0.0,120.0,0,3,28641,Prime
92,80.0,0.0,80.0,0,2,28641,Prime
93,80.0,0.0,80.0,0,2,28641,Prime
94,40.0,0.0,40.0,0,1,28641,Prime
95,120.0,0.0,120.0,0,3,28641,Prime
96,160.0,0.0,160.0,0,4,28641,Prime
97,160.0,0.0,160.0,0,4,28641,Prime
98,40.0,0.0,40.0,0,1,28641,Prime
99,80.0,0.0,80.0,0,2,28641,Prime
0,40.0,0.0,40.0,0,1,26634,Prime
1,40.0,1898.5,-1858.5,1,2,26634,Prime
2,80.0,0.0,80.0,0,2,26634,Prime
3,80.0,0.0,80.0,0,2,26634,Prime
4,80.0,0.0,80.0,0,2,26634,Prime
5,40.0,1898.5,-1858.5,1,2,26634,Prime
6,120.0,0.0,120.0,0,3,26634,Prime
7,120.0,0.0,120.0,0,3,26634,Prime
8,120.0,0.0,120.0,0,3,26634,Prime
9,80.0,0.0,80.0,0,2,26634,Prime
10,120.0,0.0,120.0,0,3,26634,Prime
11,80.0,0.0,80.0,0,2,26634,Prime
12,0.0,0.0,0.0,0,0,26634,Prime
13,80.0,0.0,80.0,0,2,26634,Prime
14,40.0,0.0,40.0,0,1,26634,Prime
15,120.0,0.0,120.0,0,3,26634,Prime
16,120.0,0.0,120.0,0,3,26634,Prime
17,120.0,0.0,120.0,0,3,26634,Prime
18,80.0,1898.5,-1818.5,1,3,26634,Prime
19,80.0,0.0,80.0,0,2,26634,Prime
20,40.0,0.0,40.0,0,1,26634,Prime
21,80.0,0.0,80.0,0,2,26634,Prime
22,160.0,0.0,160.0,0,4,26634,Prime
23,120.0,0.0,120.0,0,3,26634,Prime
24,40.0,0.0,40.0,0,1,26634,Prime
25,40.0,0.0,40.0,0,1,26634,Prime
26,80.0,1898.5,-1818.5,1,3,26634,Prime
27,40.0,0.0,40.0,0,1,26634,Prime
28,120.0,0.0,120.0,0,3,26634,Prime
29,120.0,0.0,120.0,0,3,26634,Prime
30,80.0,0.0,80.0,0,2,26634,Prime
31,40.0,0.0,40.0,0,1,26634,Prime
32,80.0,0.0,80.0,0,2,26634,Prime
33,120.0,0.0,120.0,0,3,26634,Prime
34,80.0,0.0,80.0,0,2,26634,Prime
35,80.0,0.0,80.0,0,2,26634,Prime
36,160.0,0.0,160.0,0,4,26634,Prime
37,120.0,0.0,120.0,0,3,26634,Prime
38,0.0,0.0,0.0,0,0,26634,Prime
39,80.0,0.0,80.0,0,2,26634,Prime
40,120.0,0.0,120.0,0,3,26634,Prime
41,40.0,0.0,40.0,0,1,26634,Prime
42,120.0,0.0,120.0,0,3,26634,Prime
43,40.0,1898.5,-1858.5,1,2,26634,Prime
44,0.0,0.0,0.0,0,0,26634,Prime
45,80.0,0.0,80.0,0,2,26634,Prime
46,80.0,1898.5,-1818.5,1,3,26634,Prime
47,40.0,0.0,40.0,0,1,26634,Prime
48,80.0,1898.5,-1818.5,1,3,26634,Prime
49,0.0,0.0,0.0,0,0,26634,Prime
50,120.0,0.0,120.0,0,3,26634,Prime
51,160.0,0.0,160.0,0,4,26634,Prime
52,40.0,0.0,40.0,0,1,26634,Prime
53,40.0,1898.5,-1858.5,1,2,26634,Prime
54,120.0,0.0,120.0,0,3,26634,Prime
55,40.0,0.0,40.0,0,1,26634,Prime
56,80.0,0.0,80.0,0,2,26634,Prime
57,40.0,0.0,40.0,0,1,26634,Prime
58,120.0,0.0,120.0,0,3,26634,Prime
59,120.0,0.0,120.0,0,3,26634,Prime
60,80.0,0.0,80.0,0,2,26634,Prime
61,120.0,1898.5,-1778.5,1,4,26634,Prime
62,80.0,0.0,80.0,0,2,26634,Prime
63,40.0,0.0,40.0,0,1,26634,Prime
64,40.0,0.0,40.0,0,1,26634,Prime
65,120.0,0.0,120.0,0,3,26634,Prime
66,40.0,0.0,40.0,0,1,26634,Prime
67,40.0,0.0,40.0,0,1,26634,Prime
68,160.0,0.0,160.0,0,4,26634,Prime
69,40.0,1898.5,-1858.5,1,2,26634,Prime
70,80.0,0.0,80.0,0,2,26634,Prime
71,80.0,0.0,80.0,0,2,26634,Prime
72,80.0,0.0,80.0,0,2,26634,Prime
73,120.0,0.0,120.0,0,3,26634,Prime
74,40.0,1898.5,-1858.5,1,2,26634,Prime
75,160.0,0.0,160.0,0,4,26634,Prime
76,80.0,0.0,80.0,0,2,26634,Prime
77,40.0,0.0,40.0,0,1,26634,Prime
78,80.0,0.0,80.0,0,2,26634,Prime
79,80.0,1898.5,-1818.5,1,3,26634,Prime
80,40.0,0.0,40.0,0,1,26634,Prime
81,40.0,1898.5,-1858.5,1,2,26634,Prime
82,40.0,1898.5,-1858.5,1,2,26634,Prime
83,160.0,0.0,160.0,0,4,26634,Prime
84,120.0,1898.5,-1778.5,1,4,26634,Prime
85,80.0,1898.5,-1818.5,1,3,26634,Prime
86,0.0,0.0,0.0,0,0,26634,Prime
87,120.0,0.0,120.0,0,3,26634,Prime
88,120.0,0.0,120.0,0,3,26634,Prime
89,160.0,0.0,160.0,0,4,26634,Prime
90,120.0,0.0,120.0,0,3,26634,Prime
91,160.0,0.0,160.0,0,4,26634,Prime
92,120.0,0.0,120.0,0,3,26634,Prime
93,40.0,0.0,40.0,0,1,26634,Prime
94,40.0,0.0,40.0,0,1,26634,Prime
95,0.0,0.0,0.0,0,0,26634,Prime
96,40.0,0.0,40.0,0,1,26634,Prime
97,80.0,0.0,80.0,0,2,26634,Prime
98,120.0,0.0,120.0,0,3,26634,Prime
99,80.0,1898.5,-1818.5,1,3,26634,Prime
0,40.0,0.0,40.0,0,1,25723,Near-Prime
1,80.0,0.0,80.0,0,2,25723,Near-Prime
2,120.0,0.0,120.0,0,3,25723,Near-Prime
3,80.0,0.0,80.0,0,2,25723,Near-Prime
4,40.0,1733.5,-1693.5,1,2,25723,Near-Prime
5,80.0,1733.5,-1653.5,1,3,25723,Near-Prime
6,120.0,0.0,120.0,0,3,25723,Near-Prime
7,120.0,0.0,120.0,0,3,25723,Near-Prime
8,40.0,0.0,40.0,0,1,25723,Near-Prime
9,80.0,0.0,80.0,0,2,25723,Near-Prime
10,120.0,0.0,120.0,0,3,25723,Near-Prime
11,160.0,0.0,160.0,0,4,25723,Near-Prime
12,120.0,0.0,120.0,0,3,25723,Near-Prime
13,40.0,0.0,40.0,0,1,25723,Near-Prime
14,0.0,0.0,0.0,0,0,25723,Near-Prime
15,40.0,0.0,40.0,0,1,25723,Near-Prime
16,80.0,0.0,80.0,0,2,25723,Near-Prime
17,80.0,0.0,80.0,0,2,25723,Near-Prime
18,40.0,0.0,40.0,0,1,25723,Near-Prime
19,160.0,0.0,160.0,0,4,25723,Near-Prime
20,120.0,0.0,120.0,0,3,25723,Near-Prime
21,40.0,0.0,40.0,0,1,25723,Near-Prime
22,40.0,0.0,40.0,0,1,25723,Near-Prime
23,80.0,0.0,80.0,0,2,25723,Near-Prime
24,80.0,0.0,80.0,0,2,25723,Near-Prime
25,40.0,0.0,40.0,0,1,25723,Near-Prime
26,80.0,1733.5,-1653.5,1,3,25723,Near-Prime
27,120.0,0.0,120.0,0,3,25723,Near-Prime
28,120.0,0.0,120.0,0,3,25723,Near-Prime
29,80.0,0.0,80.0,0,2,25723,Near-Prime
30,40.0,0.0,40.0,0,1,25723,Near-Prime
31,80.0,0.0,80.0,0,2,25723,Near-Prime
32,120.0,0.0,120.0,0,3,25723,Near-Prime
33,80.0,0.0,80.0,0,2,25723,Near-Prime
34,80.0,0.0,80.0,0,2,25723,Near-Prime
35,40.0,0.0,40.0,0,1,25723,Near-Prime
36,40.0,0.0,40.0,0,1,25723,Near-Prime
37,80.0,0.0,80.0,0,2,25723,Near-Prime
38,40.0,0.0,40.0,0,1,25723,Near-Prime
39,160.0,0.0,160.0,0,4,25723,Near-Prime
40,120.0,0.0,120.0,0,3,25723,Near-Prime
41,120.0,0.0,120.0,0,3,25723,Near-Prime
42,80.0,0.0,80.0,0,2,25723,Near-Prime
43,80.0,0.0,80.0,0,2,25723,Near-Prime
44,80.0,0.0,80.0,0,2,25723,Near-Prime
45,40.0,0.0,40.0,0,1,25723,Near-Prime
46,0.0,0.0,0.0,0,0,25723,Near-Prime
47,80.0,0.0,80.0,0,2,25723,Near-Prime
48,40.0,0.0,40.0,0,1,25723,Near-Prime
49,120.0,0.0,120.0,0,3,25723,Near-Prime
50,80.0,0.0,80.0,0,2,25723,Near-Prime
51,80.0,0.0,80.0,0,2,25723,Near-Prime
52,120.0,0.0,120.0,0,3,25723,Near-Prime
53,120.0,0.0,120.0,0,3,25723,Near-Prime
54,80.0,0.0,80.0,0,2,25723,Near-Prime
55,80.0,0.0,80.0,0,2,25723,Near-Prime
56,80.0,0.0,80.0,0,2,25723,Near-Prime
57,40.0,0.0,40.0,0,1,25723,Near-Prime
58,40.0,0.0,40.0,0,1,25723,Near-Prime
59,120.0,0.0,120.0,0,3,25723,Near-Prime
60,80.0,1733.5,-1653.5,1,3,25723,Near-Prime
61,80.0,0.0,80.0,0,2,25723,Near-Prime
62,80.0,0.0,80.0,0,2,25723,Near-Prime
63,40.0,0.0,40.0,0,1,25723,Near-Prime
64,80.0,0.0,80.0,0,2,25723,Near-Prime
65,80.0,0.0,80.0,0,2,25723,Near-Prime
66,80.0,1733.5,-1653.5,1,3,25723,Near-Prime
67,80.0,0.0,80.0,0,2,25723,Near-Prime
68,40.0,0.0,40.0,0,1,25723,Near-Prime
69,80.0,1733.5,-1653.5,1,3,25723,Near-Prime
70,80.0,0.0,80.0,0,2,25723,Near-Prime
71,80.0,0.0,80.0,0,2,25723,Near-Prime
72,80.0,0.0,80.0,0,2,25723,Near-Prime
73,80.0,0.0,80.0,0,2,25723,Near-Prime
74,80.0,0.0,80.0,0,2,25723,Near-Prime
75,120.0,0.0,120.0,0,3,25723,Near-Prime
76,160.0,0.0,160.0,0,4,25723,Near-Prime
77,40.0,0.0,40.0,0,1,25723,Near-Prime
78,120.0,0.0,120.0,0,3,25723,Near-Prime
79,120.0,0.0,120.0,0,3,25723,Near-Prime
80,40.0,0.0,40.0,0,1,25723,Near-Prime
81,80.0,0.0,80.0,0,2,25723,Near-Prime
82,40.0,1733.5,-1693.5,1,2,25723,Near-Prime
83,80.0,0.0,80.0,0,2,25723,Near-Prime
84,0.0,0.0,0.0,0,0,25723,Near-Prime
85,80.0,0.0,80.0,0,2,25723,Near-Prime
86,40.0,0.0,40.0,0,1,25723,Near-Prime
87,80.0,0.0,80.0,0,2,25723,Near-Prime
88,80.0,0.0,80.0,0,2,25723,Near-Prime
89,120.0,0.0,120.0,0,3,25723,Near-Prime
90,80.0,0.0,80.0,0,2,25723,Near-Prime
91,120.0,0.0,120.0,0,3,25723,Near-Prime
92,120.0,0.0,120.0,0,3,25723,Near-Prime
93,120.0,0.0,120.0,0,3,25723,Near-Prime
94,120.0,0.0,120.0,0,3,25723,Near-Prime
95,80.0,0.0,80.0,0,2,25723,Near-Prime
96,120.0,0.0,120.0,0,3,25723,Near-Prime
97,160.0,0.0,160.0,0,4,25723,Near-Prime
98,120.0,0.0,120.0,0,3,25723,Near-Prime
99,80.0,0.0,80.0,0,2,25723,Near-Prime
0,160.0,0.0,160.0,0,4,25894,Near-Prime
1,80.0,0.0,80.0,0,2,25894,Near-Prime
2,40.0,0.0,40.0,0,1,25894,Near-Prime
3,80.0,0.0,80.0,0,2,25894,Near-Prime
4,80.0,0.0,80.0,0,2,25894,Near-Prime
5,120.0,0.0,120.0,0,3,25894,Near-Prime
6,40.0,514.5,-474.5,1,2,25894,Near-Prime
7,80.0,0.0,80.0,0,2,25894,Near-Prime
8,80.0,0.0,80.0,0,2,25894,Near-Prime
9,80.0,0.0,80.0,0,2,25894,Near-Prime
10,80.0,0.0,80.0,0,2,25894,Near-Prime
11,80.0,0.0,80.0,0,2,25894,Near-Prime
12,160.0,0.0,160.0,0,4,25894,Near-Prime
13,120.0,0.0,120.0,0,3,25894,Near-Prime
14,40.0,0.0,40.0,0,1,25894,Near-Prime
15,120.0,0.0,120.0,0,3,25894,Near-Prime
16,80.0,0.0,80.0,0,2,25894,Near-Prime
17,120.0,0.0,120.0,0,3,25894,Near-Prime
18,0.0,0.0,0.0,0,0,25894,Near-Prime
19,40.0,0.0,40.0,0,1,25894,Near-Prime
20,120.0,514.5,-394.5,1,4,25894,Near-Prime
21,120.0,0.0,120.0,0,3,25894,Near-Prime
22,80.0,514.5,-434.5,1,3,25894,Near-Prime
23,40.0,0.0,40.0,0,1,25894,Near-Prime
24,120.0,0.0,120.0,0,3,25894,Near-Prime
25,120.0,0.0,120.0,0,3,25894,Near-Prime
26,80.0,0.0,80.0,0,2,25894,Near-Prime
27,80.0,0.0,80.0,0,2,25894,Near-Prime
28,120.0,0.0,120.0,0,3,25894,Near-Prime
29,80.0,0.0,80.0,0,2,25894,Near-Prime
30,40.0,0.0,40.0,0,1,25894,Near-Prime
31,40.0,0.0,40.0,0,1,25894,Near-Prime
32,80.0,0.0,80.0,0,2,25894,Near-Prime
33,80.0,0.0,80.0,0,2,25894,Near-Prime
34,120.0,0.0,120.0,0,3,25894,Near-Prime
35,120.0,0.0,120.0,0,3,25894,Near-Prime
36,40.0,0.0,40.0,0,1,25894,Near-Prime
37,40.0,514.5,-474.5,1,2,25894,Near-Prime
38,80.0,0.0,80.0,0,2,25894,Near-Prime
39,40.0,0.0,40.0,0,1,25894,Near-Prime
40,80.0,0.0,80.0,0,2,25894,Near-Prime
41,80.0,0.0,80.0,0,2,25894,Near-Prime
42,40.0,0.0,40.0,0,1,25894,Near-Prime
43,0.0,0.0,0.0,0,0,25894,Near-Prime
44,120.0,0.0,120.0,0,3,25894,Near-Prime
45,40.0,0.0,40.0,0,1,25894,Near-Prime
46,40.0,0.0,40.0,0,1,25894,Near-Prime
47,120.0,0.0,120.0,0,3,25894,Near-Prime
48,120.0,0.0,120.0,0,3,25894,Near-Prime
49,120.0,0.0,120.0,0,3,25894,Near-Prime
50,80.0,0.0,80.0,0,2,25894,Near-Prime
51,80.0,0.0,80.0,0,2,25894,Near-Prime
52,80.0,0.0,80.0,0,2,25894,Near-Prime
53,80.0,0.0,80.0,0,2,25894,Near-Prime
54,80.0,0.0,80.0,0,2,25894,Near-Prime
55,120.0,0.0,120.0,0,3,25894,Near-Prime
56,120.0,0.0,120.0,0,3,25894,Near-Prime
57,120.0,514.5,-394.5,1,4,25894,Near-Prime
58,40.0,0.0,40.0,0,1,25894,Near-Prime
59,160.0,0.0,160.0,0,4,25894,Near-Prime
60,80.0,0.0,80.0,0,2,25894,Near-Prime
61,40.0,0.0,40.0,0,1,25894,Near-Prime
62,80.0,0.0,80.0,0,2,25894,Near-Prime
63,80.0,0.0,80.0,0,2,25894,Near-Prime
64,0.0,0.0,0.0,0,0,25894,Near-Prime
65,80.0,0.0,80.0,0,2,25894,Near-Prime
66,40.0,0.0,40.0,0,1,25894,Near-Prime
67,120.0,0.0,120.0,0,3,25894,Near-Prime
